,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
3485,"Amsterdam, Netherlands",within an hour,91.0,100.0,f,host neighbourhood not available,8,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Room in boutique hotel,Hotel room,1.0,1,1125,t,9,109,56,3,4.62,4.7,4.67,4.77,4.68,4.56,4.5,t,156.93424657534246,156.93424657534246,55.77295077576341,2.0,3.0,2.98,22,50,129,61.443835616438356,35.342465753424655,1 bath,52.31141552511415,1.5,0.0,35.53905663859508
3486,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Nieuwmarkt en Lastage,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in bed and breakfast,Private room,1.0,3,1125,t,1,118,40,3,4.96,4.99,4.97,4.97,4.97,5.0,4.85,t,133.7945205479452,133.7945205479452,3.7867572318120626,1.0,2.0,2.86,4,12,258,95.17808219178082,70.68493150684931,1 private bath,66.8972602739726,2.0,0.0,2.8302782627447587
3487,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Indische Buurt,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,1,62,t,6,116,49,0,4.93,4.91,4.88,4.95,4.97,4.73,4.77,t,57.54794520547945,57.54794520547945,21.00041934163367,1.0,2.0,2.82,31,31,31,8.978082191780821,8.493150684931507,1 shared bath,28.773972602739725,2.0,0.0,36.492040274678835
3488,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,t,Bos en Lommer,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,2.0,1,1,t,0,14,7,0,5.0,5.0,4.86,5.0,5.0,4.5,4.43,f,368.4027397260274,368.4027397260274,47.03055463628251,2.0,4.0,0.35,0,0,0,0.0,0.0,1 bath,92.10068493150685,2.0,0.0,12.76607081458136
3489,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Frederik Hendrikbuurt,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,1125,t,0,4,0,0,4.75,4.5,4.5,4.75,4.5,4.5,4.0,f,186.7068493150685,186.7068493150685,28.742970133214833,1.0,2.0,0.1,0,0,0,0.0,0.0,1 bath,93.35342465753425,2.0,0.0,15.394705785383891
3490,"Amsterdam, Netherlands",within an hour,91.0,100.0,f,host neighbourhood not available,8,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Room in boutique hotel,Hotel room,1.0,1,1125,t,12,23,16,3,4.74,4.91,4.83,4.87,4.83,4.83,4.65,t,139.53424657534248,139.53424657534248,53.80828865839932,1.0,2.0,0.61,31,58,133,57.73150684931507,36.43835616438356,1 bath,69.76712328767124,2.0,0.0,38.562782957619774
3491,"Amsterdam, Netherlands",within a few hours,100.0,33.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",f,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,4,5,t,5,6,2,1,5.0,5.0,5.0,4.83,5.0,5.0,4.83,f,450.0,450.0,0.0,4.0,4.0,0.15,13,18,18,22.19178082191781,4.931506849315069,2 baths,112.5,1.0,0.0,0.0
3492,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oosterparkbuurt,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,0,6,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,152.0191780821918,152.0191780821918,1.4888465863749079,1.0,2.0,0.15,0,0,0,0.0,0.0,1 bath,76.0095890410959,2.0,0.0,0.9793807631099922
3493,"Amsterdam, Netherlands",within an hour,100.0,97.0,t,Zeeburg,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in home,Private room,1.0,3,1125,t,3,48,19,0,4.88,4.85,4.96,4.96,4.98,4.79,4.67,f,108.92328767123287,108.92328767123287,6.9767770304741665,1.0,2.0,1.17,15,15,15,4.726027397260274,4.10958904109589,1 private bath,54.461643835616435,2.0,0.0,6.405220756402824
3494,"Amsterdam, Netherlands",within an hour,100.0,97.0,f,Tuindorp Buiksloot,2,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,4.0,3,1125,t,0,5,0,0,4.6,4.4,4.0,4.8,4.8,4.6,4.6,t,450.0,450.0,0.0,4.0,6.0,0.13,0,0,0,0.0,0.0,1.5 baths,75.0,1.5,0.0,0.0
3495,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,Stadionbuurt,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Room in bed and breakfast,Hotel room,2.0,1,1125,t,6,122,46,4,4.85,4.94,4.85,4.98,4.93,4.83,4.64,f,233.57534246575344,233.57534246575344,22.41952507573267,2.0,4.0,3.07,17,47,172,110.94520547945206,47.12328767123288,1 private bath,58.39383561643836,2.0,0.0,9.59841258887153
3496,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Spaarndammer en Zeeheldenbuurt,3,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,2,10,t,0,12,0,0,4.92,5.0,4.92,5.0,5.0,5.0,4.83,f,57.68219178082192,57.68219178082192,1.9436669819558812,1.0,1.0,0.29,0,0,0,0.0,0.0,1 shared bath,57.68219178082192,1.0,0.0,3.369613605081679
3497,"Amsterdam, Netherlands",within an hour,91.0,100.0,f,host neighbourhood not available,8,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Room in boutique hotel,Hotel room,1.0,1,1125,t,6,73,42,6,4.58,4.71,4.6,4.74,4.7,4.6,4.48,t,180.85753424657534,180.85753424657534,61.52696611923446,2.0,4.0,1.98,15,41,120,64.18630136986302,32.87671232876712,1 bath,45.214383561643835,2.0,0.0,34.019575891900956
3498,"Amsterdam, Netherlands",within a few hours,75.0,91.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Boat,Entire home/apt,5.0,2,13,t,26,13,6,0,4.54,4.31,4.15,4.38,4.31,4.54,4.15,f,330.0,330.0,0.0,11.0,12.0,0.32,56,86,304,274.8493150684931,83.28767123287672,2 baths,27.5,1.0909090909090908,0.0,0.0
3499,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Spaarndammer en Zeeheldenbuurt,3,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,7,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,120.0,120.0,0.0,1.0,2.0,0.05,0,0,0,0.0,0.0,1 bath,60.0,2.0,0.0,0.0
3500,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Indische Buurt,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,1,60,t,1,56,36,0,4.86,4.95,4.95,5.0,4.93,4.73,4.8,t,80.06027397260274,80.06027397260274,12.199202141606039,1.0,2.0,1.37,7,32,32,7.208219178082191,8.767123287671232,1 shared bath,40.03013698630137,2.0,0.0,15.23752235194786
3501,host location not available,response not available,94.96734148204736,100.0,f,De Pijp,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,1,4,t,0,25,0,0,4.72,4.88,4.44,4.92,4.88,4.76,4.52,f,159.2164383561644,159.2164383561644,29.900379530551984,4.0,3.0,0.63,0,0,0,0.0,0.0,1 shared bath,53.07214611872146,0.75,0.0,18.77970631629465
3502,Netherlands,within a day,100.0,100.0,f,Oost,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,2.0,5,25,t,0,8,4,2,5.0,4.88,5.0,5.0,5.0,4.75,4.88,f,170.35616438356163,170.35616438356163,15.361012678933493,2.0,4.0,0.21,0,0,98,47.56164383561644,26.84931506849315,3 baths,42.58904109589041,2.0,0.0,9.016998436491999
3503,"Tilburg, Netherlands",within an hour,100.0,100.0,f,Rivierenbuurt,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,10,5,0,5.0,5.0,4.9,5.0,5.0,5.0,4.8,t,75.0,75.0,0.0,1.0,2.0,0.25,0,0,0,0.0,0.0,1.5 baths,37.5,2.0,0.0,0.0
3504,"Amsterdam, Netherlands",response not available,94.96734148204736,64.0,f,Indische Buurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire loft,Entire home/apt,2.0,4,1125,t,0,14,7,2,4.93,5.0,4.79,5.0,5.0,5.0,4.86,f,220.986301369863,220.986301369863,5.356758980676515,2.0,4.0,0.37,0,0,33,20.876712328767123,9.04109589041096,1 bath,55.24657534246575,2.0,0.0,2.42402309440482
3505,"Amsterdam, Netherlands",response not available,94.96734148204736,80.0,f,De Pijp,1,['phone'],t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,14,t,0,11,11,0,5.0,4.91,4.91,4.82,4.82,5.0,4.73,f,134.3232876712329,134.3232876712329,42.14267537855925,1.0,2.0,1.11,0,0,0,0.0,0.0,1 bath,67.16164383561645,2.0,0.0,31.37406484697341
3506,"Amsterdam, Netherlands",within a few hours,80.0,80.0,f,Oosterparkbuurt,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,2.0,4,19,t,1,4,1,1,5.0,4.75,4.5,4.75,5.0,4.75,4.75,f,220.06575342465754,220.06575342465754,27.419734106214793,2.0,4.0,0.3,1,1,1,1.2328767123287672,0.273972602739726,2 baths,55.016438356164386,2.0,0.0,12.459791530262935
3507,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oostelijke Eilanden en Kadijken,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,3,7,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,t,231.03013698630136,231.03013698630136,27.11993450413656,3.0,4.0,0.03,0,0,0,0.0,0.0,1 bath,57.75753424657534,1.3333333333333333,0.0,11.738699919372252
3508,host location not available,response not available,94.96734148204736,100.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,1,17,t,0,9,3,0,4.78,5.0,4.67,5.0,4.78,4.89,4.67,f,275.0,275.0,0.0,2.0,3.0,0.22,0,0,0,0.0,0.0,1 bath,91.66666666666667,1.5,0.0,0.0
3509,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Slotervaart,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in home,Private room,1.0,2,7,t,1,18,5,3,4.5,4.67,4.78,4.56,4.67,4.56,4.61,t,95.34520547945205,95.34520547945205,7.342579439716102,1.0,3.0,0.45,15,33,63,15.186301369863013,17.26027397260274,1.5 baths,31.781735159817348,3.0,0.0,7.701047370754798
3510,"Amsterdam, Netherlands",within an hour,100.0,98.0,f,Grachtengordel,116,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire townhouse,Entire home/apt,1.0,3,60,t,5,37,5,0,4.7,4.73,4.62,4.86,4.86,5.0,4.49,t,197.0,197.0,0.0,1.0,2.0,0.96,17,39,50,26.986301369863014,13.698630136986301,1 bath,98.5,2.0,0.0,0.0
3511,"Amsterdam, Netherlands",within an hour,100.0,98.0,f,Grachtengordel,116,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,60,t,3,19,4,0,4.37,4.68,4.53,4.68,4.47,4.84,4.37,t,221.0,221.0,0.0,1.0,2.0,0.5,13,43,54,32.6958904109589,14.794520547945206,1 bath,110.5,2.0,0.0,0.0
3512,"Amsterdam, Netherlands",within an hour,100.0,98.0,f,Grachtengordel,116,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,60,t,1,20,5,0,4.55,4.45,4.45,4.4,4.3,5.0,4.55,t,238.0,238.0,0.0,2.0,3.0,0.51,10,35,46,29.994520547945207,12.602739726027398,1 bath,79.33333333333333,1.5,0.0,0.0
3513,"Amsterdam, Netherlands",within an hour,100.0,98.0,f,Grachtengordel,116,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire townhouse,Entire home/apt,1.0,3,60,t,4,29,8,0,4.83,4.9,4.86,4.86,4.9,4.97,4.69,t,197.0,197.0,0.0,1.0,2.0,0.78,18,48,59,31.843835616438355,16.164383561643834,1 bath,98.5,2.0,0.0,0.0
3514,"Amsterdam, Netherlands",within a few hours,100.0,91.0,t,Oosterparkbuurt,4,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,5,14,t,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,85.4931506849315,85.4931506849315,11.409128897017904,1.0,2.0,0.1,0,0,0,0.0,0.0,1.5 baths,42.74657534246575,2.0,0.0,13.345079466148166
3515,host location not available,within an hour,100.0,98.0,f,Grachtengordel,1,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,1,1125,t,3,91,40,5,4.71,4.59,4.54,4.55,4.59,4.95,4.58,t,169.18082191780823,169.18082191780823,47.45344930530284,1.0,2.0,2.26,6,28,140,59.87123287671233,38.35616438356164,1 private bath,84.59041095890412,2.0,0.0,28.04895304761953
3516,"Amsterdam, Netherlands",within an hour,100.0,61.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,3.0,4,10,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,180.0,180.0,0.0,2.0,6.0,0.02,0,0,0,0.0,0.0,3 baths,30.0,3.0,0.0,0.0
3517,"Amsterdam, Netherlands",within an hour,100.0,0.0,f,host neighbourhood not available,3,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,14,t,11,8,0,0,4.88,4.88,4.38,5.0,5.0,4.88,4.75,f,195.0,195.0,0.0,2.0,2.0,0.2,15,15,15,8.013698630136986,4.10958904109589,1 bath,97.5,1.0,0.0,0.0
3518,"Amsterdam, Netherlands",within an hour,100.0,98.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in townhouse,Private room,1.60261477652782,1,1125,t,4,49,30,3,4.82,4.84,4.92,4.98,4.96,4.84,4.8,f,102.35890410958905,102.35890410958905,5.036674171297239,1.944640753828033,2.0,1.25,7,26,73,20.15068493150685,20.0,1.5 baths,51.179452054794524,1.782319352428867,0.0,4.92060189107222
3519,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,118.05205479452054,118.05205479452054,26.407521143871513,1.0,2.0,0.05,0,0,0,0.0,0.0,1 bath,59.02602739726027,2.0,0.0,22.36938712319409
3520,"Amsterdam, Netherlands",within a day,100.0,40.0,f,Oud-West,2,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,5,1125,t,0,3,0,0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,f,160.0,160.0,0.0,1.0,2.0,0.08,0,0,0,0.0,0.0,1 bath,80.0,2.0,0.0,0.0
3521,host location not available,response not available,94.96734148204736,100.0,t,De Pijp,1,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,7,t,0,20,9,0,4.95,4.9,4.85,5.0,5.0,4.95,4.9,f,150.0,150.0,0.0,1.0,2.0,0.51,0,0,0,0.0,0.0,1.5 baths,75.0,2.0,0.0,0.0
3522,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Tuindorp Oostzaan,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,4.0,5,1125,t,0,7,0,0,4.86,4.71,4.71,4.71,4.86,4.43,4.71,f,200.0,200.0,0.0,4.0,4.0,0.18,0,0,0,0.0,0.0,2 baths,50.0,1.0,0.0,0.0
3523,"Amsterdam, Netherlands",within a day,100.0,58.0,t,Frederik Hendrikbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,2,1125,t,0,24,13,0,4.96,4.92,4.88,4.83,4.96,4.83,4.71,f,347.95342465753424,347.95342465753424,33.385535470082274,2.0,4.0,0.67,0,0,0,0.0,0.0,1 bath,86.98835616438356,2.0,0.0,9.594828820248365
3524,"Amsterdam, Netherlands",within a few hours,100.0,100.0,f,Oud-West,3,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,21,t,0,17,3,2,5.0,5.0,4.94,5.0,5.0,5.0,4.88,f,180.73698630136985,180.73698630136985,13.108041182416299,1.0,2.0,0.42,0,0,0,0.0,0.0,1.5 baths,90.36849315068493,2.0,0.0,7.252550488232274
3525,"Amsterdam, Netherlands",within an hour,100.0,83.0,f,Bos en Lommer,2,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,4,28,t,0,12,0,0,4.92,4.83,4.83,4.92,5.0,4.58,4.67,f,119.31780821917808,119.31780821917808,3.023322460370844,1.0,2.0,0.3,0,0,0,0.0,0.0,1.5 baths,59.65890410958904,2.0,0.0,2.5338400910090657
3526,"Amsterdam, Netherlands",within a day,100.0,83.0,f,Jordaan,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,1.0,3,31,t,0,6,3,0,4.0,4.5,3.5,4.67,4.67,4.5,3.83,f,240.0,240.0,0.0,2.0,4.0,0.15,0,0,0,0.0,0.0,1.5 baths,60.0,2.0,0.0,0.0
3527,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Private room in houseboat,Private room,1.0,3,35,t,2,163,74,7,4.88,4.87,4.75,4.96,4.93,4.78,4.68,f,94.13150684931507,94.13150684931507,26.287176064964036,1.0,2.0,4.03,3,3,49,16.96712328767123,13.424657534246576,1 private bath,47.06575342465754,2.0,0.0,27.926012176820166
3528,"Amsterdam, Netherlands",within a few hours,100.0,73.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,0,12,8,1,5.0,4.92,4.92,5.0,5.0,5.0,4.83,f,200.9972602739726,200.9972602739726,1.1543006782021006,2.0,2.0,0.3,0,0,0,0.0,0.0,1 bath,100.4986301369863,1.0,0.0,0.5742867721822238
3529,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Weesperbuurt en Plantage,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,1125,t,0,5,1,0,5.0,5.0,5.0,4.6,5.0,5.0,4.8,t,156.4082191780822,156.4082191780822,11.75203692216634,1.0,2.0,0.13,0,0,0,0.0,0.0,1.5 baths,78.2041095890411,2.0,0.0,7.513695241799145
3530,"Amsterdam, Netherlands",within an hour,100.0,18.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,2.0,2,7,t,10,9,1,1,4.89,4.78,4.56,4.67,4.89,4.56,4.67,f,153.0,153.0,14.46291202268149,2.0,4.0,0.23,15,15,79,35.465753424657535,21.643835616438356,1.5 baths,38.25,2.0,0.0,9.452883674955222
3531,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Buikslotermeer,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,3.0,2,21,t,0,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,153.26575342465753,153.26575342465753,16.279092463112036,3.0,4.0,0.15,0,0,0,0.0,0.0,1 bath,38.31643835616438,1.3333333333333333,0.0,10.621480728318424
3532,"Amsterdam, Netherlands",within a few hours,100.0,100.0,t,Jordaan,4,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in houseboat,Private room,1.0,1,31,t,0,66,5,0,4.94,4.97,4.98,4.98,5.0,4.97,4.79,t,286.4931506849315,286.4931506849315,107.50572733116105,1.0,2.0,1.71,7,23,252,189.73424657534247,69.04109589041096,1 private bath,143.24657534246575,2.0,0.0,37.524711175168584
3533,"Amsterdam, Netherlands",within a day,100.0,67.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,4,21,t,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,379.7260273972603,379.7260273972603,125.02716850616738,2.0,3.0,0.1,0,0,66,69.28767123287672,18.08219178082192,1.5 baths,126.57534246575342,1.5,0.0,32.9256251838031
3534,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Indische Buurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,4,1125,t,0,4,0,0,5.0,5.0,4.5,5.0,5.0,4.25,4.75,f,150.0,150.0,0.0,1.0,2.0,0.1,0,0,0,0.0,0.0,1.5 baths,75.0,2.0,0.0,0.0
3535,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Nieuwmarkt en Lastage,2,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in guest suite,Private room,2.0,2,180,t,5,97,52,4,4.88,4.8,4.91,4.91,4.92,4.84,4.69,t,773.668493150685,773.668493150685,199.55017331344627,3.0,4.0,2.44,28,54,320,699.9424657534247,87.67123287671232,2.5 baths,193.41712328767125,1.3333333333333333,0.0,25.792723250341865
3536,"Amsterdam, Netherlands",within a few hours,100.0,67.0,f,Stadionbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,5,18,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,175.0,175.0,0.0,1.0,2.0,0.75,0,0,0,0.0,0.0,1 bath,87.5,2.0,0.0,0.0
3537,"Amsterdam, Netherlands",within a day,100.0,85.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,30,t,0,12,8,3,4.92,5.0,4.92,5.0,5.0,4.75,4.83,f,160.0,160.0,0.0,2.0,4.0,0.31,0,0,0,0.0,0.0,1 bath,40.0,2.0,0.0,0.0
3538,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,5,t,8,2,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,225.0,225.0,0.0,1.0,2.0,0.05,20,33,42,25.89041095890411,11.506849315068493,1 bath,112.5,2.0,0.0,0.0
3539,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Buiksloterham,3,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire loft,Entire home/apt,2.0,2,14,t,0,6,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,152.76986301369863,152.76986301369863,2.986539625926197,2.0,4.0,0.16,0,0,0,0.0,0.0,1.5 baths,38.192465753424656,2.0,0.0,1.9549272133983644
3540,host location not available,within an hour,67.0,80.0,f,Oud-West,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,3.0,3,9,t,0,13,5,3,4.77,4.85,4.62,4.69,4.92,4.77,4.31,f,466.5041095890411,466.5041095890411,13.417149497836647,3.0,4.0,0.34,0,0,0,0.0,0.0,1.5 baths,116.62602739726027,1.3333333333333333,0.0,2.8761053165547152
3541,"Amsterdam, Netherlands",within an hour,90.0,100.0,f,Oosterparkbuurt,2,"['email', 'phone', 'work_email']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,25,1125,t,1,8,2,2,4.88,4.88,4.5,4.75,5.0,4.75,4.25,f,158.5068493150685,158.5068493150685,3.8198559019741865,1.0,3.0,0.2,1,1,1,0.43561643835616437,0.273972602739726,1 bath,52.83561643835617,3.0,0.0,2.409899583822622
3542,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,De Pijp,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,16,4,1,4.93,4.71,4.71,4.79,4.79,4.79,4.71,t,350.013698630137,350.013698630137,44.26211051471246,1.0,4.0,0.4,0,0,0,0.0,0.0,1 bath,87.50342465753425,4.0,0.0,12.645822345794722
